date,State,Population,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
9/27/2021,Virginia,8382993,7987,81,857852,12592
9/28/2021,Virginia,8382993,2641,55,860493,12647
9/29/2021,Virginia,8382993,3151,49,863644,12696
9/30/2021,Virginia,8382993,3132,54,866776,12750
10/1/2021,Virginia,8382993,2552,56,869328,12806
10/2/2021,Virginia,8382993,0,0,869328,12806
10/3/2021,Virginia,8382993,0,0,869328,12806
10/4/2021,Virginia,8382993,7762,102,877090,12908
10/5/2021,Virginia,8382993,1428,47,878518,12955
10/6/2021,Virginia,8382993,3919,44,882437,12999
10/7/2021,Virginia,8382993,2886,32,885323,13031
10/8/2021,Virginia,8382993,2836,44,888159,13075
10/9/2021,Virginia,8382993,0,0,888159,13075
10/10/2021,Virginia,8382993,0,0,888159,13075
10/11/2021,Virginia,8382993,5448,100,893607,13175
10/12/2021,Virginia,8382993,2012,44,895619,13219
10/13/2021,Virginia,8382993,2359,66,897978,13285
10/14/2021,Virginia,8382993,2603,60,900581,13345
10/15/2021,Virginia,8382993,2357,46,902938,13391
10/16/2021,Virginia,8382993,0,0,902938,13391
10/17/2021,Virginia,8382993,0,0,902938,13391
10/18/2021,Virginia,8382993,4944,95,907882,13486
10/19/2021,Virginia,8382993,1617,52,909499,13538
10/20/2021,Virginia,8382993,1822,47,911321,13585
10/21/2021,Virginia,8382993,1779,39,913100,13624
10/22/2021,Virginia,8382993,1655,44,914755,13668
10/23/2021,Virginia,8382993,0,0,914755,13668
10/24/2021,Virginia,8382993,0,0,914755,13668
10/25/2021,Virginia,8382993,3945,77,918700,13745
10/26/2021,Virginia,8382993,1299,48,919999,13793
10/27/2021,Virginia,8382993,1631,34,921630,13827
10/28/2021,Virginia,8382993,1495,43,923125,13870
10/29/2021,Virginia,8382993,1646,37,924771,13907
10/30/2021,Virginia,8382993,0,0,924771,13907
10/31/2021,Virginia,8382993,0,0,924771,13907
11/1/2021,Virginia,8382993,3228,77,927999,13984
11/2/2021,Virginia,8382993,1245,36,929244,14020
11/3/2021,Virginia,8382993,1435,32,930679,14052
11/4/2021,Virginia,8382993,1494,37,932173,14089
11/5/2021,Virginia,8382993,1369,36,933542,14125
11/6/2021,Virginia,8382993,0,0,933542,14125
11/7/2021,Virginia,8382993,0,0,933542,14125
11/8/2021,Virginia,8382993,3386,65,936928,14190
11/9/2021,Virginia,8382993,1448,35,938376,14225
11/10/2021,Virginia,8382993,1407,36,939783,14261
11/11/2021,Virginia,8382993,1588,33,941371,14294
11/12/2021,Virginia,8382993,1466,27,942837,14321
11/13/2021,Virginia,8382993,0,0,942837,14321
11/14/2021,Virginia,8382993,0,0,942837,14321
11/15/2021,Virginia,8382993,3224,71,946061,14392
11/16/2021,Virginia,8382993,1210,30,947271,14422
11/17/2021,Virginia,8382993,2532,21,949803,14443
11/18/2021,Virginia,8382993,1895,26,951698,14469
11/19/2021,Virginia,8382993,1762,23,953460,14492
11/20/2021,Virginia,8382993,0,0,953460,14492
11/21/2021,Virginia,8382993,0,0,953460,14492
11/22/2021,Virginia,8382993,4110,56,957570,14548
11/23/2021,Virginia,8382993,1586,25,959156,14573
11/24/2021,Virginia,8382993,1535,24,960691,14597
11/25/2021,Virginia,8382993,1781,19,962472,14616
11/26/2021,Virginia,8382993,1267,19,963739,14635
11/27/2021,Virginia,8382993,0,0,963739,14635
11/28/2021,Virginia,8382993,0,0,963739,14635
11/29/2021,Virginia,8382993,3470,49,967209,14684
11/30/2021,Virginia,8382993,1907,26,969116,14710
12/1/2021,Virginia,8382993,2413,20,971529,14730
12/2/2021,Virginia,8382993,2472,11,974001,14741
12/3/2021,Virginia,8382993,2598,12,976599,14753
12/4/2021,Virginia,8382993,0,0,976599,14753
12/5/2021,Virginia,8382993,0,0,976599,14753
12/6/2021,Virginia,8382993,6456,18,983055,14771
12/7/2021,Virginia,8382993,2242,27,985297,14798
12/8/2021,Virginia,8382993,2850,40,988147,14838
12/9/2021,Virginia,8382993,3074,30,991221,14868
12/10/2021,Virginia,8382993,2848,27,994069,14895
12/11/2021,Virginia,8382993,0,0,994069,14895
12/12/2021,Virginia,8382993,0,0,994069,14895
12/13/2021,Virginia,8382993,6625,62,1000694,14957
12/14/2021,Virginia,8382993,2416,35,1003110,14992
12/15/2021,Virginia,8382993,3135,33,1006245,15025
12/16/2021,Virginia,8382993,3688,30,1009933,15055
12/17/2021,Virginia,8382993,3457,28,1013390,15083
12/18/2021,Virginia,8382993,0,0,1013390,15083
12/19/2021,Virginia,8382993,0,0,1013390,15083
12/20/2021,Virginia,8382993,10308,53,1023698,15136
12/21/2021,Virginia,8382993,4437,38,1028135,15174
12/22/2021,Virginia,8382993,5972,50,1034107,15224
12/23/2021,Virginia,8382993,6473,33,1040580,15257
12/24/2021,Virginia,8382993,8756,37,1049336,15294
12/25/2021,Virginia,8382993,0,0,1049336,15294
12/26/2021,Virginia,8382993,0,0,1049336,15294
12/27/2021,Virginia,8382993,18513,25,1067849,15319
12/28/2021,Virginia,8382993,7439,185,1075288,15504
12/29/2021,Virginia,8382993,12112,37,1087400,15541
12/30/2021,Virginia,8382993,13500,24,1100900,15565
12/31/2021,Virginia,8382993,17618,22,1118518,15587
1/1/2022,Virginia,8382993,0,0,1118518,15587
1/2/2022,Virginia,8382993,0,0,1118518,15587
1/3/2022,Virginia,8382993,42185,28,1160703,15615
1/4/2022,Virginia,8382993,15456,7,1176159,15622
1/5/2022,Virginia,8382993,10728,9,1186887,15631
1/6/2022,Virginia,8382993,15840,11,1202727,15642
1/7/2022,Virginia,8382993,18309,9,1221036,15651
1/8/2022,Virginia,8382993,0,0,1221036,15651
1/9/2022,Virginia,8382993,0,0,1221036,15651
1/10/2022,Virginia,8382993,57703,20,1278739,15671
1/11/2022,Virginia,8382993,16681,44,1295420,15715
1/12/2022,Virginia,8382993,19836,35,1315256,15750
1/13/2022,Virginia,8382993,18942,35,1334198,15785
1/14/2022,Virginia,8382993,17219,18,1351417,15803
1/15/2022,Virginia,8382993,0,0,1351417,15803
1/16/2022,Virginia,8382993,0,0,1351417,15803
1/17/2022,Virginia,8382993,45738,11,1397155,15814
1/18/2022,Virginia,8382993,10248,8,1407403,15822
1/19/2022,Virginia,8382993,12480,13,1419883,15835
1/20/2022,Virginia,8382993,14803,18,1434686,15853
1/21/2022,Virginia,8382993,17027,0,1451713,15853
1/22/2022,Virginia,8382993,0,0,1451713,15853
1/23/2022,Virginia,8382993,0,0,1451713,15853
1/24/2022,Virginia,8382993,29581,95,1481294,15948
1/25/2022,Virginia,8382993,10699,54,1491993,16002
1/26/2022,Virginia,8382993,11126,50,1503119,16052
1/27/2022,Virginia,8382993,11743,36,1514862,16088
1/28/2022,Virginia,8382993,10741,39,1525603,16127
1/29/2022,Virginia,8382993,0,0,1525603,16127
1/30/2022,Virginia,8382993,0,0,1525603,16127
1/31/2022,Virginia,8382993,20047,90,1545650,16217
2/1/2022,Virginia,8382993,6055,35,1551705,16252
2/2/2022,Virginia,8382993,6678,160,1558383,16412
2/3/2022,Virginia,8382993,7139,136,1565522,16548
2/4/2022,Virginia,8382993,6500,155,1572022,16703
2/5/2022,Virginia,8382993,0,0,1572022,16703
2/6/2022,Virginia,8382993,0,0,1572022,16703
2/7/2022,Virginia,8382993,12226,404,1584248,17107
2/8/2022,Virginia,8382993,4689,120,1588937,17227
7/1/2021,Virgin Islands,104901,37,0,3895,30
7/2/2021,Virgin Islands,104901,0,0,3895,30
7/3/2021,Virgin Islands,104901,0,0,3895,30
7/4/2021,Virgin Islands,104901,0,0,3895,30
7/5/2021,Virgin Islands,104901,0,0,3895,30
7/6/2021,Virgin Islands,104901,47,0,3942,30
7/7/2021,Virgin Islands,104901,28,2,3970,32
7/8/2021,Virgin Islands,104901,0,0,3970,32
7/9/2021,Virgin Islands,104901,35,0,4005,32
7/10/2021,Virgin Islands,104901,0,0,4005,32
7/11/2021,Virgin Islands,104901,0,0,4005,32
7/12/2021,Virgin Islands,104901,28,0,4033,32
7/13/2021,Virgin Islands,104901,10,0,4043,32
7/14/2021,Virgin Islands,104901,61,0,4104,32
7/15/2021,Virgin Islands,104901,15,0,4119,32
7/16/2021,Virgin Islands,104901,0,0,4119,32
7/17/2021,Virgin Islands,104901,0,0,4119,32
7/18/2021,Virgin Islands,104901,0,0,4119,32
7/19/2021,Virgin Islands,104901,67,0,4186,32
7/20/2021,Virgin Islands,104901,29,0,4215,32
7/21/2021,Virgin Islands,104901,0,0,4215,32
7/22/2021,Virgin Islands,104901,86,3,4301,35
7/23/2021,Virgin Islands,104901,0,0,4301,35
7/24/2021,Virgin Islands,104901,0,0,4301,35
7/25/2021,Virgin Islands,104901,0,0,4301,35
7/26/2021,Virgin Islands,104901,74,0,4375,35
7/27/2021,Virgin Islands,104901,0,0,4375,35
7/28/2021,Virgin Islands,104901,0,0,4375,35
7/29/2021,Virgin Islands,104901,122,1,4497,36
7/30/2021,Virgin Islands,104901,17,0,4514,36
7/31/2021,Virgin Islands,104901,0,0,4514,36
8/1/2021,Virgin Islands,104901,0,0,4514,36
8/2/2021,Virgin Islands,104901,115,1,4629,37
8/3/2021,Virgin Islands,104901,34,2,4663,39
8/4/2021,Virgin Islands,104901,28,0,4691,39
8/5/2021,Virgin Islands,104901,163,1,4854,40
8/6/2021,Virgin Islands,104901,53,0,4907,40
8/7/2021,Virgin Islands,104901,0,0,4907,40
8/8/2021,Virgin Islands,104901,0,0,4907,40
8/9/2021,Virgin Islands,104901,53,0,4960,40
8/10/2021,Virgin Islands,104901,106,1,5066,41
8/11/2021,Virgin Islands,104901,0,0,5066,41
8/12/2021,Virgin Islands,104901,103,0,5169,41
8/13/2021,Virgin Islands,104901,73,0,5242,41
8/14/2021,Virgin Islands,104901,0,0,5242,41
8/15/2021,Virgin Islands,104901,0,0,5242,41
8/16/2021,Virgin Islands,104901,53,0,5295,41
8/17/2021,Virgin Islands,104901,0,0,5295,41
8/18/2021,Virgin Islands,104901,118,0,5413,41
8/19/2021,Virgin Islands,104901,19,3,5432,44
8/20/2021,Virgin Islands,104901,0,0,5432,44
8/21/2021,Virgin Islands,104901,0,0,5432,44
8/22/2021,Virgin Islands,104901,162,1,5594,45
8/23/2021,Virgin Islands,104901,11,0,5605,45
8/24/2021,Virgin Islands,104901,79,11,5684,56
8/25/2021,Virgin Islands,104901,0,-5,5684,51
8/26/2021,Virgin Islands,104901,0,0,5684,51
8/27/2021,Virgin Islands,104901,76,2,5760,53
8/28/2021,Virgin Islands,104901,0,0,5760,53
8/29/2021,Virgin Islands,104901,0,0,5760,53
8/30/2021,Virgin Islands,104901,0,0,5760,53
8/31/2021,Virgin Islands,104901,104,1,5864,54
9/1/2021,Virgin Islands,104901,70,2,5934,56
9/2/2021,Virgin Islands,104901,27,1,5961,57
9/3/2021,Virgin Islands,104901,0,0,5961,57
9/4/2021,Virgin Islands,104901,0,0,5961,57
9/5/2021,Virgin Islands,104901,0,0,5961,57
9/6/2021,Virgin Islands,104901,0,0,5961,57
9/7/2021,Virgin Islands,104901,110,5,6071,62
9/8/2021,Virgin Islands,104901,31,1,6102,63
9/9/2021,Virgin Islands,104901,0,0,6102,63
9/10/2021,Virgin Islands,104901,80,0,6182,63
9/11/2021,Virgin Islands,104901,0,0,6182,63
9/12/2021,Virgin Islands,104901,0,0,6182,63
9/13/2021,Virgin Islands,104901,107,3,6289,66
9/14/2021,Virgin Islands,104901,9,0,6298,66
9/15/2021,Virgin Islands,104901,0,0,6298,66
9/16/2021,Virgin Islands,104901,76,1,6374,67
9/17/2021,Virgin Islands,104901,65,0,6439,67
9/18/2021,Virgin Islands,104901,0,0,6439,67
9/19/2021,Virgin Islands,104901,0,0,6439,67
9/20/2021,Virgin Islands,104901,19,0,6458,67
9/21/2021,Virgin Islands,104901,31,0,6489,67
9/22/2021,Virgin Islands,104901,68,2,6557,69
9/23/2021,Virgin Islands,104901,0,0,6557,69
9/24/2021,Virgin Islands,104901,0,0,6557,69
9/25/2021,Virgin Islands,104901,0,0,6557,69
9/26/2021,Virgin Islands,104901,0,0,6557,69
9/27/2021,Virgin Islands,104901,122,1,6679,70
9/28/2021,Virgin Islands,104901,0,0,6679,70
9/29/2021,Virgin Islands,104901,42,1,6721,71
9/30/2021,Virgin Islands,104901,0,0,6721,71
10/1/2021,Virgin Islands,104901,65,0,6786,71
10/2/2021,Virgin Islands,104901,0,0,6786,71
10/3/2021,Virgin Islands,104901,0,0,6786,71
10/4/2021,Virgin Islands,104901,55,1,6841,72
10/5/2021,Virgin Islands,104901,0,0,6841,72
10/6/2021,Virgin Islands,104901,32,0,6873,72
10/7/2021,Virgin Islands,104901,43,0,6916,72
10/8/2021,Virgin Islands,104901,9,1,6925,73
10/9/2021,Virgin Islands,104901,0,0,6925,73
10/10/2021,Virgin Islands,104901,0,0,6925,73
10/11/2021,Virgin Islands,104901,25,0,6950,73
10/12/2021,Virgin Islands,104901,0,0,6950,73
10/13/2021,Virgin Islands,104901,28,2,6978,75
10/14/2021,Virgin Islands,104901,0,0,6978,75
10/15/2021,Virgin Islands,104901,0,0,6978,75
10/16/2021,Virgin Islands,104901,0,0,6978,75
10/17/2021,Virgin Islands,104901,0,0,6978,75
10/18/2021,Virgin Islands,104901,101,3,7079,78
10/19/2021,Virgin Islands,104901,6,0,7085,78
10/20/2021,Virgin Islands,104901,14,0,7099,78
10/21/2021,Virgin Islands,104901,0,0,7099,78
10/22/2021,Virgin Islands,104901,27,0,7126,78
10/23/2021,Virgin Islands,104901,0,0,7126,78
10/24/2021,Virgin Islands,104901,0,0,7126,78
10/25/2021,Virgin Islands,104901,19,2,7145,80
10/26/2021,Virgin Islands,104901,0,0,7145,80
10/27/2021,Virgin Islands,104901,0,0,7145,80
10/28/2021,Virgin Islands,104901,27,1,7172,81
10/29/2021,Virgin Islands,104901,32,0,7204,81
10/30/2021,Virgin Islands,104901,0,0,7204,81
10/31/2021,Virgin Islands,104901,0,0,7204,81
11/1/2021,Virgin Islands,104901,2,0,7206,81
11/2/2021,Virgin Islands,104901,27,0,7233,81
11/3/2021,Virgin Islands,104901,18,1,7251,82
11/4/2021,Virgin Islands,104901,9,1,7260,83
11/5/2021,Virgin Islands,104901,15,0,7275,83
11/6/2021,Virgin Islands,104901,0,0,7275,83
11/7/2021,Virgin Islands,104901,0,0,7275,83
11/8/2021,Virgin Islands,104901,28,0,7303,83
11/9/2021,Virgin Islands,104901,0,0,7303,83
11/10/2021,Virgin Islands,104901,26,1,7329,84
11/11/2021,Virgin Islands,104901,0,0,7329,84
11/12/2021,Virgin Islands,104901,0,0,7329,84
11/13/2021,Virgin Islands,104901,0,0,7329,84
11/14/2021,Virgin Islands,104901,0,0,7329,84
11/15/2021,Virgin Islands,104901,41,0,7370,84
11/16/2021,Virgin Islands,104901,0,0,7370,84
11/17/2021,Virgin Islands,104901,10,0,7380,84
11/18/2021,Virgin Islands,104901,47,0,7427,84
11/19/2021,Virgin Islands,104901,12,1,7439,85
11/20/2021,Virgin Islands,104901,0,0,7439,85
11/21/2021,Virgin Islands,104901,0,0,7439,85
11/22/2021,Virgin Islands,104901,27,0,7466,85
11/23/2021,Virgin Islands,104901,14,0,7480,85
11/24/2021,Virgin Islands,104901,10,0,7490,85
11/25/2021,Virgin Islands,104901,0,0,7490,85
11/26/2021,Virgin Islands,104901,0,0,7490,85
11/27/2021,Virgin Islands,104901,0,0,7490,85
11/28/2021,Virgin Islands,104901,0,0,7490,85
11/29/2021,Virgin Islands,104901,18,0,7508,85
11/30/2021,Virgin Islands,104901,3,1,7511,86
12/1/2021,Virgin Islands,104901,3,1,7514,87
12/2/2021,Virgin Islands,104901,11,0,7525,87
12/3/2021,Virgin Islands,104901,5,0,7530,87
12/4/2021,Virgin Islands,104901,0,0,7530,87
12/5/2021,Virgin Islands,104901,0,0,7530,87
12/6/2021,Virgin Islands,104901,19,0,7549,87
12/7/2021,Virgin Islands,104901,20,0,7569,87
12/8/2021,Virgin Islands,104901,13,0,7582,87
12/9/2021,Virgin Islands,104901,6,0,7588,87
12/10/2021,Virgin Islands,104901,0,0,7588,87
12/11/2021,Virgin Islands,104901,0,0,7588,87
12/12/2021,Virgin Islands,104901,0,0,7588,87
12/13/2021,Virgin Islands,104901,24,1,7612,88
12/14/2021,Virgin Islands,104901,0,0,7612,88
12/15/2021,Virgin Islands,104901,0,0,7612,88
12/16/2021,Virgin Islands,104901,0,0,7612,88
12/17/2021,Virgin Islands,104901,28,0,7640,88
12/18/2021,Virgin Islands,104901,0,0,7640,88
12/19/2021,Virgin Islands,104901,0,0,7640,88
12/20/2021,Virgin Islands,104901,41,0,7681,88
12/21/2021,Virgin Islands,104901,0,0,7681,88
12/22/2021,Virgin Islands,104901,82,0,7763,88
12/23/2021,Virgin Islands,104901,0,0,7763,88
12/24/2021,Virgin Islands,104901,0,0,7763,88
12/25/2021,Virgin Islands,104901,0,0,7763,88
12/26/2021,Virgin Islands,104901,0,0,7763,88
12/27/2021,Virgin Islands,104901,450,0,8213,88
12/28/2021,Virgin Islands,104901,264,0,8477,88
12/29/2021,Virgin Islands,104901,0,0,8477,88
12/30/2021,Virgin Islands,104901,578,1,9055,89
12/31/2021,Virgin Islands,104901,0,0,9055,89
1/1/2022,Virgin Islands,104901,0,0,9055,89
1/2/2022,Virgin Islands,104901,0,0,9055,89
1/3/2022,Virgin Islands,104901,1235,0,10290,89
1/4/2022,Virgin Islands,104901,424,0,10714,89
1/5/2022,Virgin Islands,104901,0,0,10714,89
1/6/2022,Virgin Islands,104901,446,0,11160,89
1/7/2022,Virgin Islands,104901,0,0,11160,89
1/8/2022,Virgin Islands,104901,0,0,11160,89
1/9/2022,Virgin Islands,104901,978,0,12138,89
1/10/2022,Virgin Islands,104901,467,0,12605,89
1/11/2022,Virgin Islands,104901,348,1,12953,90
1/12/2022,Virgin Islands,104901,0,0,12953,90
1/13/2022,Virgin Islands,104901,448,1,13401,91
1/14/2022,Virgin Islands,104901,120,0,13521,91
1/15/2022,Virgin Islands,104901,0,0,13521,91
1/16/2022,Virgin Islands,104901,0,0,13521,91
1/17/2022,Virgin Islands,104901,239,0,13760,91
1/18/2022,Virgin Islands,104901,141,3,13901,94
1/19/2022,Virgin Islands,104901,0,0,13901,94
1/20/2022,Virgin Islands,104901,127,0,14028,94
1/21/2022,Virgin Islands,104901,0,0,14028,94
1/22/2022,Virgin Islands,104901,0,0,14028,94
1/23/2022,Virgin Islands,104901,0,0,14028,94
1/24/2022,Virgin Islands,104901,450,3,14478,97
1/25/2022,Virgin Islands,104901,43,0,14521,97
1/26/2022,Virgin Islands,104901,168,1,14689,98
1/27/2022,Virgin Islands,104901,67,0,14756,98
1/28/2022,Virgin Islands,104901,46,1,14802,99
1/29/2022,Virgin Islands,104901,0,0,14802,99
1/30/2022,Virgin Islands,104901,0,0,14802,99
1/31/2022,Virgin Islands,104901,68,2,14870,101
2/1/2022,Virgin Islands,104901,33,0,14903,101
2/2/2022,Virgin Islands,104901,0,0,14903,101
2/3/2022,Virgin Islands,104901,60,1,14963,102
2/4/2022,Virgin Islands,104901,25,0,14988,102
2/5/2022,Virgin Islands,104901,0,0,14988,102
2/6/2022,Virgin Islands,104901,0,0,14988,102
2/7/2022,Virgin Islands,104901,0,0,14988,102
2/8/2022,Virgin Islands,104901,57,1,15045,103
7/1/2021,Vermont,626042,2,1,24412,257
7/2/2021,Vermont,626042,7,1,24419,258
7/3/2021,Vermont,626042,0,0,24419,258
7/4/2021,Vermont,626042,0,0,24419,258
7/5/2021,Vermont,626042,0,0,24419,258
7/6/2021,Vermont,626042,14,0,24433,258
7/7/2021,Vermont,626042,7,0,24440,258
7/8/2021,Vermont,626042,5,0,24445,258
7/9/2021,Vermont,626042,12,0,24457,258
7/10/2021,Vermont,626042,0,0,24457,258
7/11/2021,Vermont,626042,0,0,24457,258
7/12/2021,Vermont,626042,32,0,24489,258
7/13/2021,Vermont,626042,8,0,24497,258
7/14/2021,Vermont,626042,19,0,24516,258
7/15/2021,Vermont,626042,13,0,24529,258
7/16/2021,Vermont,626042,21,0,24550,258
7/17/2021,Vermont,626042,0,0,24550,258
7/18/2021,Vermont,626042,0,0,24550,258
7/19/2021,Vermont,626042,29,1,24579,259
7/20/2021,Vermont,626042,11,0,24590,259
7/21/2021,Vermont,626042,19,0,24609,259
7/22/2021,Vermont,626042,38,0,24647,259
7/23/2021,Vermont,626042,29,0,24676,259
7/24/2021,Vermont,626042,0,0,24676,259
7/25/2021,Vermont,626042,0,0,24676,259
7/26/2021,Vermont,626042,72,0,24748,259
7/27/2021,Vermont,626042,12,0,24760,259
7/28/2021,Vermont,626042,44,0,24804,259
7/29/2021,Vermont,626042,26,0,24830,259
7/30/2021,Vermont,626042,59,1,24889,260
7/31/2021,Vermont,626042,0,0,24889,260
8/1/2021,Vermont,626042,0,0,24889,260
8/2/2021,Vermont,626042,149,0,25038,260
8/3/2021,Vermont,626042,39,0,25077,260
8/4/2021,Vermont,626042,52,0,25129,260
8/5/2021,Vermont,626042,90,0,25219,260
8/6/2021,Vermont,626042,101,0,25320,260
8/7/2021,Vermont,626042,0,0,25320,260
8/8/2021,Vermont,626042,0,0,25320,260
8/9/2021,Vermont,626042,251,2,25571,262
8/10/2021,Vermont,626042,92,1,25663,263
8/11/2021,Vermont,626042,94,0,25757,263
8/12/2021,Vermont,626042,126,1,25883,264
8/13/2021,Vermont,626042,157,0,26040,264
8/14/2021,Vermont,626042,0,0,26040,264
8/15/2021,Vermont,626042,0,0,26040,264
8/16/2021,Vermont,626042,0,0,26040,264
8/17/2021,Vermont,626042,357,0,26397,264
8/18/2021,Vermont,626042,97,3,26494,267
8/19/2021,Vermont,626042,169,1,26663,268
8/20/2021,Vermont,626042,115,2,26778,270
8/21/2021,Vermont,626042,0,0,26778,270
8/22/2021,Vermont,626042,272,0,27050,270
8/23/2021,Vermont,626042,82,0,27132,270
8/24/2021,Vermont,626042,105,0,27237,270
8/25/2021,Vermont,626042,118,1,27355,271
8/26/2021,Vermont,626042,149,2,27504,273
8/27/2021,Vermont,626042,144,2,27648,275
8/28/2021,Vermont,626042,187,0,27835,275
8/29/2021,Vermont,626042,137,0,27972,275
8/30/2021,Vermont,626042,72,0,28044,275
8/31/2021,Vermont,626042,156,1,28200,276
9/1/2021,Vermont,626042,199,1,28399,277
9/2/2021,Vermont,626042,143,2,28542,279
9/3/2021,Vermont,626042,161,1,28703,280
9/4/2021,Vermont,626042,181,1,28884,281
9/5/2021,Vermont,626042,110,1,28994,282
9/6/2021,Vermont,626042,131,0,29125,282
9/7/2021,Vermont,626042,200,0,29325,282
9/8/2021,Vermont,626042,111,0,29436,282
9/9/2021,Vermont,626042,152,1,29588,283
9/10/2021,Vermont,626042,147,1,29735,284
9/11/2021,Vermont,626042,199,3,29934,287
9/12/2021,Vermont,626042,180,0,30114,287
9/13/2021,Vermont,626042,150,1,30264,288
9/14/2021,Vermont,626042,112,3,30376,291
9/15/2021,Vermont,626042,208,1,30584,292
9/16/2021,Vermont,626042,338,2,30922,294
9/17/2021,Vermont,626042,234,2,31156,296
9/18/2021,Vermont,626042,205,2,31361,298
9/19/2021,Vermont,626042,273,0,31634,298
9/20/2021,Vermont,626042,130,0,31764,298
9/21/2021,Vermont,626042,147,3,31911,301
9/22/2021,Vermont,626042,168,0,32079,301
9/23/2021,Vermont,626042,289,0,32368,301
9/24/2021,Vermont,626042,242,3,32610,304
9/25/2021,Vermont,626042,180,2,32790,306
9/26/2021,Vermont,626042,241,4,33031,310
9/27/2021,Vermont,626042,200,0,33231,310
9/28/2021,Vermont,626042,98,3,33329,313
9/29/2021,Vermont,626042,109,4,33438,317
9/30/2021,Vermont,626042,224,0,33662,317
10/1/2021,Vermont,626042,190,1,33852,318
10/2/2021,Vermont,626042,229,3,34081,321
10/3/2021,Vermont,626042,140,0,34221,321
10/4/2021,Vermont,626042,190,2,34411,323
10/5/2021,Vermont,626042,94,0,34505,323
10/6/2021,Vermont,626042,127,4,34632,327
10/7/2021,Vermont,626042,291,1,34923,328
10/8/2021,Vermont,626042,281,4,35204,332
10/9/2021,Vermont,626042,255,3,35459,335
10/10/2021,Vermont,626042,213,0,35672,335
10/11/2021,Vermont,626042,220,0,35892,335
10/12/2021,Vermont,626042,133,4,36025,339
10/13/2021,Vermont,626042,327,1,36352,340
10/14/2021,Vermont,626042,151,2,36503,342
10/15/2021,Vermont,626042,227,1,36730,343
10/16/2021,Vermont,626042,339,2,37069,345
10/17/2021,Vermont,626042,249,0,37318,345
10/18/2021,Vermont,626042,201,1,37519,346
10/19/2021,Vermont,626042,132,1,37651,347
10/20/2021,Vermont,626042,117,2,37768,349
10/21/2021,Vermont,626042,322,2,38090,351
10/22/2021,Vermont,626042,230,0,38320,351
10/23/2021,Vermont,626042,253,0,38573,351
10/24/2021,Vermont,626042,270,0,38843,351
10/25/2021,Vermont,626042,139,0,38982,351
10/26/2021,Vermont,626042,90,5,39072,356
10/27/2021,Vermont,626042,161,2,39233,358
10/28/2021,Vermont,626042,326,2,39559,360
10/29/2021,Vermont,626042,229,4,39788,364
10/30/2021,Vermont,626042,135,0,39923,364
10/31/2021,Vermont,626042,268,0,40191,364
11/1/2021,Vermont,626042,149,4,40340,368
11/2/2021,Vermont,626042,173,1,40513,369
11/3/2021,Vermont,626042,214,5,40727,374
11/4/2021,Vermont,626042,527,6,41254,380
11/5/2021,Vermont,626042,390,3,41644,383
11/6/2021,Vermont,626042,264,1,41908,384
11/7/2021,Vermont,626042,405,0,42313,384
11/8/2021,Vermont,626042,234,0,42547,384
11/9/2021,Vermont,626042,169,3,42716,387
11/10/2021,Vermont,626042,194,1,42910,388
11/11/2021,Vermont,626042,611,3,43521,391
11/12/2021,Vermont,626042,509,2,44030,393
11/13/2021,Vermont,626042,460,0,44490,393
11/14/2021,Vermont,626042,311,0,44801,393
11/15/2021,Vermont,626042,223,1,45024,394
11/16/2021,Vermont,626042,189,1,45213,395
11/17/2021,Vermont,626042,243,3,45456,398
11/18/2021,Vermont,626042,529,3,45985,401
11/19/2021,Vermont,626042,464,0,46449,401
11/20/2021,Vermont,626042,447,3,46896,404
11/21/2021,Vermont,626042,480,0,47376,404
11/22/2021,Vermont,626042,233,1,47609,405
11/23/2021,Vermont,626042,196,1,47805,406
11/24/2021,Vermont,626042,315,0,48120,406
11/25/2021,Vermont,626042,0,0,48120,406
